CountOfSubdomains,DomainLenght,CountOfCharInFQDN,CountOfSuffix,CountOfDigitsInFQDN,CountOfLettersInFQDN,CountOfDirectory,CountOfLetters,CountOfDigitInURL,CountOfCharInURL,CountOfPercent,CountOfQuestion,CountOfEqual,CountOfAmpersand,malicious
1,3,14,0,0,12,3,41,31,30,30,0,0,0,1
1,3,15,0,0,13,2,84,6,1,1,1,6,5,1
1,3,15,0,0,13,2,84,6,1,1,1,6,5,1
1,3,15,0,0,13,2,84,6,1,1,1,6,5,1
1,3,25,0,0,23,6,87,4,0,0,1,1,0,1
2,4,19,0,0,16,2,61,17,12,12,1,5,4,1
2,4,19,0,0,16,2,61,17,12,12,1,5,4,1
2,4,19,0,0,16,2,61,17,12,12,1,5,4,1
2,4,21,0,2,16,8,64,29,0,0,0,0,0,1
2,4,21,0,2,16,8,64,29,0,0,0,0,0,1
2,4,21,0,2,16,8,64,29,0,0,0,0,0,1
1,3,13,0,0,11,3,86,13,0,0,0,2,0,1
1,3,13,0,0,11,3,86,13,0,0,0,2,0,1
1,3,13,0,0,11,3,86,13,0,0,0,2,0,1
1,3,14,0,3,9,7,61,30,0,0,0,0,0,1
1,3,14,0,3,9,7,61,30,0,0,0,0,0,1
1,3,14,0,3,9,7,61,30,0,0,0,0,0,1
1,3,17,0,0,15,2,92,0,0,0,0,0,0,1
1,3,17,0,0,15,2,92,0,0,0,0,0,0,1
1,3,13,0,0,11,6,79,11,0,0,0,0,0,1
2,4,26,2,0,21,3,57,21,18,18,0,0,0,1
2,4,26,2,0,21,3,57,21,18,18,0,0,0,1
2,4,26,2,0,21,3,57,21,18,18,0,0,0,1
1,3,15,0,0,13,3,82,0,0,0,1,1,0,1
1,3,15,0,0,13,3,82,0,0,0,1,1,0,1
1,3,15,0,0,13,3,82,0,0,0,1,1,0,1
1,3,15,0,0,13,3,82,0,0,0,1,1,0,1
1,3,15,0,0,13,3,82,0,0,0,1,1,0,1
1,3,15,0,0,13,3,82,0,0,0,1,1,0,1
1,3,19,0,0,17,5,78,18,0,0,0,1,0,1
1,3,17,0,1,14,8,61,30,0,0,0,0,0,1
1,3,17,0,1,14,8,61,30,0,0,0,0,0,1
1,3,17,0,1,14,8,61,30,0,0,0,0,0,1
1,3,23,0,0,21,9,83,3,0,0,1,1,0,1
1,3,23,0,0,21,9,83,3,0,0,1,1,0,1
1,3,23,0,0,21,9,83,3,0,0,1,1,0,1
1,3,23,0,0,21,9,83,3,0,0,1,1,0,1
1,3,23,0,0,21,9,83,3,0,0,1,1,0,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,16,0,0,14,3,76,6,0,0,1,7,6,1
1,3,22,0,0,20,8,84,3,0,0,1,1,0,1
1,3,16,0,0,14,7,69,13,0,0,1,1,0,1
1,3,16,0,0,14,7,69,13,0,0,1,1,0,1
1,3,17,0,0,15,2,88,0,0,0,0,0,0,1
1,3,17,0,0,15,2,88,0,0,0,0,0,0,1
1,3,13,0,0,11,3,85,11,0,0,0,1,0,1
1,3,13,0,0,11,3,85,11,0,0,0,1,0,1
1,3,17,0,0,15,3,85,11,0,0,0,1,0,1
1,3,17,0,0,15,3,85,11,0,0,0,1,0,1
1,3,10,0,4,4,3,31,37,30,30,0,0,0,1
1,3,10,0,4,4,3,31,37,30,30,0,0,0,1
1,3,10,0,4,4,3,31,37,30,30,0,0,0,1
1,3,10,0,4,4,3,31,37,30,30,0,0,0,1
1,3,10,0,4,4,3,31,37,30,30,0,0,0,1
1,3,10,0,4,4,3,31,37,30,30,0,0,0,1
1,3,10,0,4,4,3,31,37,30,30,0,0,0,1
1,3,10,0,4,4,3,31,37,30,30,0,0,0,1
1,3,10,0,4,4,3,31,37,30,30,0,0,0,1
1,3,10,0,4,4,3,31,37,30,30,0,0,0,1
1,3,10,0,4,4,3,31,37,30,30,0,0,0,1
1,3,10,0,4,4,3,31,37,30,30,0,0,0,1
1,3,10,0,4,4,3,31,37,30,30,0,0,0,1
1,3,10,0,4,4,3,31,37,30,30,0,0,0,1
1,3,10,0,4,4,3,31,37,30,30,0,0,0,1
1,3,10,0,4,4,3,31,37,30,30,0,0,0,1
1,3,10,0,4,4,3,31,37,30,30,0,0,0,1
1,3,10,0,4,4,3,31,37,30,30,0,0,0,1
1,3,10,0,4,4,3,31,37,30,30,0,0,0,1
1,3,10,0,4,4,3,31,37,30,30,0,0,0,1
1,3,10,0,4,4,3,34,34,30,30,0,0,0,1
1,3,10,0,4,4,3,34,34,30,30,0,0,0,1
1,3,10,0,4,4,3,34,34,30,30,0,0,0,1
1,3,10,0,4,4,3,34,34,30,30,0,0,0,1
1,3,10,0,4,4,3,34,34,30,30,0,0,0,1
1,3,10,0,4,4,3,34,34,30,30,0,0,0,1
1,3,10,0,4,4,3,34,34,30,30,0,0,0,1
1,3,10,0,4,4,3,34,34,30,30,0,0,0,1
1,3,10,0,4,4,3,34,34,30,30,0,0,0,1
1,3,10,0,4,4,3,34,34,30,30,0,0,0,1
1,3,10,0,4,4,3,34,34,30,30,0,0,0,1
1,3,10,0,4,4,3,34,34,30,30,0,0,0,1
1,3,10,0,4,4,3,34,34,30,30,0,0,0,1
1,3,10,0,4,4,3,31,37,30,30,0,0,0,1
1,3,10,0,4,4,3,31,37,30,30,0,0,0,1
1,3,10,0,4,4,3,31,37,30,30,0,0,0,1
1,3,10,0,4,4,3,31,37,30,30,0,0,0,1
1,3,10,0,4,4,3,31,37,30,30,0,0,0,1
1,3,15,0,0,13,2,80,5,1,1,1,5,4,1
1,3,24,0,0,22,2,43,30,24,24,1,1,0,1
1,3,16,0,0,14,3,76,4,0,0,1,6,5,1
1,3,16,0,0,14,3,76,4,0,0,1,6,5,1
1,3,16,0,0,14,3,76,4,0,0,1,7,6,1
1,3,16,0,0,14,3,76,4,0,0,1,7,6,1
1,3,16,0,0,14,3,76,4,0,0,1,7,6,1
1,3,16,0,0,14,3,76,4,0,0,1,7,6,1
1,3,16,0,0,14,3,76,4,0,0,1,7,6,1
1,3,16,0,0,14,3,83,12,0,0,0,1,0,1
1,3,16,0,0,14,3,83,12,0,0,0,1,0,1
1,3,16,0,0,14,3,83,12,0,0,0,1,0,1
1,3,7,0,1,4,6,76,9,0,0,0,0,0,1
1,3,7,0,1,4,6,76,9,0,0,0,0,0,1
2,4,15,0,3,9,3,82,11,0,0,0,1,0,1
2,4,15,0,3,9,3,82,11,0,0,0,1,0,1
1,3,14,0,0,12,4,87,5,0,0,0,0,0,1
1,3,14,0,0,12,4,87,5,0,0,0,0,0,1
1,3,14,0,0,12,4,87,5,0,0,0,0,0,1
1,3,16,0,0,14,3,76,3,0,0,1,6,5,1
1,3,16,0,0,14,3,76,3,0,0,1,6,5,1
1,3,16,0,0,14,3,76,3,0,0,1,6,5,1
1,3,16,0,0,14,3,76,3,0,0,1,6,5,1
1,3,16,0,0,14,3,76,3,0,0,1,6,5,1
1,3,16,0,0,14,3,76,3,0,0,1,6,5,1
1,3,14,0,0,12,5,51,21,21,21,0,0,0,1
1,3,14,0,0,12,5,51,21,21,21,0,0,0,1
1,3,13,0,0,11,3,76,3,0,0,1,8,7,1
1,3,13,0,0,11,3,76,3,0,0,1,8,7,1
1,3,13,0,0,11,3,76,3,0,0,1,8,7,1
1,3,13,0,0,11,3,76,3,0,0,1,8,7,1
1,3,13,0,0,11,3,76,3,0,0,1,8,7,1
1,3,13,0,0,11,3,76,3,0,0,1,8,7,1
1,3,13,0,0,11,3,76,3,0,0,1,8,7,1
1,3,13,0,0,11,3,76,3,0,0,1,8,7,1
1,3,13,0,0,11,3,76,3,0,0,1,8,7,1
1,3,13,0,0,11,3,76,3,0,0,1,8,7,1
1,3,13,0,0,11,3,76,3,0,0,1,8,7,1
1,3,13,0,0,11,3,76,3,0,0,1,8,7,1
1,3,13,0,0,11,3,76,3,0,0,1,8,7,1
1,3,13,0,0,11,3,76,3,0,0,1,8,7,1
1,3,13,0,0,11,3,76,3,0,0,1,8,7,1
1,3,13,0,0,11,3,76,3,0,0,1,8,7,1
1,3,26,1,1,22,2,80,8,0,0,1,1,0,1
1,3,26,1,1,22,2,80,8,0,0,1,1,0,1
1,3,18,0,5,11,3,52,40,0,0,0,0,0,1
1,3,18,0,5,11,3,52,40,0,0,0,0,0,1
1,3,18,0,3,13,3,77,16,0,0,0,1,0,1
1,3,14,0,0,12,5,47,24,21,21,0,0,0,1
1,3,14,0,0,12,5,47,24,21,21,0,0,0,1
1,3,18,0,0,16,3,51,41,0,0,0,0,0,1
1,3,18,0,0,16,3,51,41,0,0,0,0,0,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,13,0,0,11,3,76,2,0,0,1,8,7,1
1,3,14,0,0,12,2,79,1,0,0,1,2,1,1
1,3,14,0,0,12,2,79,1,0,0,1,2,1,1
1,3,14,0,0,12,2,79,1,0,0,1,2,1,1
1,3,19,0,5,12,7,59,27,1,1,0,0,0,1
1,3,19,0,5,12,7,59,27,1,1,0,0,0,1
1,3,19,0,5,12,7,59,27,1,1,0,0,0,1
1,3,12,0,0,10,4,83,0,0,0,0,0,0,1
2,4,16,0,4,9,7,83,4,0,0,0,0,0,1
2,4,16,0,4,9,7,83,4,0,0,0,0,0,1
2,4,16,0,4,9,7,83,4,0,0,0,0,0,1
2,4,17,0,2,12,6,44,41,0,0,0,0,0,1
2,4,17,0,2,12,6,44,41,0,0,0,0,0,1
2,4,16,0,0,13,7,76,2,0,0,1,3,2,1
2,4,16,0,0,13,7,76,2,0,0,1,3,2,1
2,4,16,0,0,13,7,76,2,0,0,1,3,2,1
2,4,16,0,0,13,7,76,2,0,0,1,3,2,1
2,4,16,0,0,13,7,76,2,0,0,1,3,2,1
2,4,16,0,0,13,7,76,2,0,0,1,3,2,1
2,4,16,0,0,13,7,76,2,0,0,1,3,2,1
2,4,16,0,0,13,7,76,2,0,0,1,3,2,1
2,4,16,0,0,13,7,76,2,0,0,1,3,2,1
2,4,16,0,0,13,7,76,2,0,0,1,3,2,1
2,4,16,0,0,13,7,76,2,0,0,1,3,2,1
2,4,16,0,0,13,7,76,2,0,0,1,3,2,1
2,4,16,0,0,13,7,76,2,0,0,1,3,2,1
1,3,17,0,0,15,2,91,0,0,0,0,0,0,1
1,3,16,0,0,14,6,79,0,0,0,1,1,0,1
1,3,16,0,0,14,6,80,0,0,0,1,1,0,1
1,3,22,0,0,20,7,80,3,0,0,1,1,0,1
1,3,22,0,0,20,7,80,3,0,0,1,1,0,1
1,3,22,0,0,20,7,80,3,0,0,1,1,0,1
1,3,22,0,0,20,7,80,3,0,0,1,1,0,1
1,3,22,0,0,20,7,80,3,0,0,1,1,0,1
1,3,22,0,0,20,7,80,3,0,0,1,1,0,1
1,3,22,0,0,20,7,80,3,0,0,1,1,0,1
1,3,22,0,0,20,7,80,3,0,0,1,1,0,1
1,3,22,0,0,20,7,80,3,0,0,1,1,0,1
1,3,22,0,0,20,7,80,3,0,0,1,1,0,1
1,3,22,0,0,20,7,80,3,0,0,1,1,0,1
1,3,22,0,0,20,7,80,3,0,0,1,1,0,1
1,3,22,0,0,20,7,80,3,0,0,1,1,0,1
1,3,22,0,0,20,7,80,3,0,0,1,1,0,1
1,3,22,0,0,20,7,80,3,0,0,1,1,0,1
1,3,22,0,0,20,7,80,3,0,0,1,1,0,1
1,3,22,0,0,20,7,80,3,0,0,1,1,0,1
2,4,16,0,1,12,6,44,40,0,0,0,0,0,1
2,4,16,0,1,12,6,44,40,0,0,0,0,0,1
2,4,16,0,1,12,6,42,42,0,0,0,0,0,1
2,4,16,0,1,12,6,42,42,0,0,0,0,0,1
1,3,16,0,0,13,3,45,44,0,0,0,0,0,1
1,3,16,0,0,13,3,45,44,0,0,0,0,0,1
1,3,23,0,0,21,3,81,0,0,0,0,0,0,1
1,3,15,0,4,9,8,66,12,0,0,1,1,0,1
1,3,15,0,4,9,8,66,12,0,0,1,1,0,1
1,3,15,0,4,9,8,66,12,0,0,1,1,0,1
1,3,15,0,4,9,8,66,12,0,0,1,1,0,1
1,3,15,0,4,9,8,66,12,0,0,1,1,0,1
1,3,15,0,4,9,8,66,12,0,0,1,1,0,1
1,3,15,0,4,9,8,66,12,0,0,1,1,0,1
1,3,15,0,4,9,8,66,12,0,0,1,1,0,1
1,3,15,0,4,9,8,66,12,0,0,1,1,0,1
1,3,15,0,4,9,8,66,12,0,0,1,1,0,1
1,3,15,0,4,9,8,66,12,0,0,1,1,0,1
1,3,15,0,4,9,8,66,12,0,0,1,1,0,1
1,3,15,0,4,9,8,66,12,0,0,1,1,0,1
1,3,15,0,0,13,2,80,1,0,0,1,5,4,1
1,3,23,0,0,21,3,81,0,0,0,0,0,0,1
1,3,23,0,0,21,3,81,0,0,0,0,0,0,1
1,3,23,0,0,21,7,87,0,0,0,0,0,0,1
1,3,23,0,0,21,7,87,0,0,0,0,0,0,1
1,3,25,0,0,23,6,77,4,0,0,1,1,0,1
1,3,25,0,0,23,6,77,4,0,0,1,1,0,1
1,3,25,0,0,23,6,77,4,0,0,1,1,0,1
1,3,25,0,0,23,6,77,4,0,0,1,1,0,1
1,3,25,0,0,23,6,77,4,0,0,1,1,0,1
1,3,15,0,3,10,3,78,13,0,0,0,0,0,1
1,3,15,0,3,10,3,78,13,0,0,0,0,0,1
1,3,15,0,0,13,3,71,9,0,0,0,5,5,1
1,3,15,0,0,13,3,70,10,0,0,0,5,5,1
1,3,14,0,0,12,8,76,3,0,0,1,1,0,1
1,3,14,0,0,12,8,76,3,0,0,1,1,0,1
1,3,14,0,0,12,8,76,3,0,0,1,1,0,1
1,3,14,0,0,12,8,76,3,0,0,1,1,0,1
1,3,14,0,0,12,8,76,3,0,0,1,1,0,1
1,3,14,0,0,12,8,76,3,0,0,1,1,0,1
1,3,14,0,0,12,8,76,3,0,0,1,1,0,1
1,3,14,0,0,12,8,76,3,0,0,1,1,0,1
1,3,14,0,0,12,8,76,3,0,0,1,1,0,1
1,3,14,0,0,12,8,76,3,0,0,1,1,0,1
1,3,14,0,0,12,8,76,3,0,0,1,1,0,1
1,3,14,0,0,12,8,76,3,0,0,1,1,0,1
1,3,14,0,0,12,8,76,3,0,0,1,1,0,1
1,3,14,0,0,12,8,76,3,0,0,1,1,0,1
1,3,14,0,0,12,8,76,3,0,0,1,1,0,1
1,3,14,0,0,12,8,76,3,0,0,1,1,0,1
1,3,15,0,0,13,2,78,1,0,0,1,5,4,1
1,3,22,0,0,19,7,78,4,0,0,0,0,0,1
1,3,24,0,0,22,2,44,26,21,21,1,1,0,1
1,3,12,0,0,10,4,81,0,0,0,0,0,0,1
1,3,17,0,0,15,2,85,0,0,0,0,0,0,1
1,3,16,0,0,14,6,77,0,0,0,1,1,0,1
1,3,14,0,0,12,3,45,43,0,0,0,0,0,1
1,3,14,0,0,12,3,45,43,0,0,0,0,0,1
1,3,14,0,0,12,3,45,43,0,0,0,0,0,1
1,3,7,0,1,4,6,70,9,0,0,0,0,0,1
1,3,7,0,1,4,6,70,9,0,0,0,0,0,1
1,3,7,0,1,4,6,70,9,0,0,0,0,0,1
1,3,7,0,1,4,6,70,9,0,0,0,0,0,1
1,3,7,0,1,4,6,70,9,0,0,0,0,0,1
1,3,12,0,0,10,4,80,0,0,0,0,0,0,1
1,3,13,0,3,8,7,59,20,0,0,1,1,0,1
1,3,13,0,3,8,7,59,20,0,0,1,1,0,1
1,3,22,0,0,20,7,75,4,0,0,1,1,0,1
1,3,25,0,0,23,7,76,4,0,0,1,1,0,1
1,3,25,0,0,23,7,76,4,0,0,1,1,0,1
1,3,25,0,0,23,7,76,4,0,0,1,1,0,1
1,3,25,0,0,23,7,76,4,0,0,1,1,0,1
1,3,25,0,0,23,7,76,4,0,0,1,1,0,1
1,3,25,0,0,23,7,76,4,0,0,1,1,0,1
1,3,25,0,0,23,7,76,4,0,0,1,1,0,1
1,3,25,0,0,23,7,76,4,0,0,1,1,0,1
1,3,25,0,0,23,7,76,4,0,0,1,1,0,1
1,3,25,0,0,23,7,76,4,0,0,1,1,0,1
1,3,25,0,0,23,7,76,4,0,0,1,1,0,1
1,3,25,0,0,23,7,76,4,0,0,1,1,0,1
1,3,25,0,0,23,7,76,4,0,0,1,1,0,1
1,3,25,0,0,23,7,76,4,0,0,1,1,0,1
1,3,25,0,0,23,7,76,4,0,0,1,1,0,1
1,3,25,0,0,23,7,76,4,0,0,1,1,0,1
1,3,25,0,0,23,7,76,4,0,0,1,1,0,1
1,3,18,0,0,16,7,69,6,0,0,1,2,1,1
1,3,18,0,0,16,7,69,6,0,0,1,2,1,1
1,3,22,0,0,19,7,78,4,0,0,0,0,0,1
1,3,22,0,0,19,7,78,4,0,0,0,0,0,1
1,3,22,0,0,19,7,78,4,0,0,0,0,0,1
1,3,22,0,0,19,6,80,2,0,0,1,1,0,1
1,3,22,0,0,19,6,80,2,0,0,1,1,0,1
1,3,22,0,0,19,6,80,2,0,0,1,1,0,1
1,3,22,0,0,19,6,80,2,0,0,1,1,0,1
1,3,22,0,0,19,6,80,2,0,0,1,1,0,1
1,3,22,0,0,19,6,80,2,0,0,1,1,0,1
1,3,12,0,0,10,4,79,0,0,0,0,0,0,1
1,3,17,0,0,15,2,82,0,0,0,0,0,0,1
1,3,17,0,0,15,2,82,0,0,0,0,0,0,1
1,3,17,0,0,15,2,82,0,0,0,0,0,0,1
1,3,17,0,0,15,2,82,0,0,0,0,0,0,1
1,3,17,0,0,15,2,82,0,0,0,0,0,0,1
1,3,17,0,0,15,2,82,0,0,0,0,0,0,1
1,3,17,0,0,15,2,82,0,0,0,0,0,0,1
1,3,17,0,0,15,2,82,0,0,0,0,0,0,1
1,3,17,0,0,15,2,82,0,0,0,0,0,0,1
1,3,17,0,0,15,2,83,0,0,0,0,0,0,1
1,3,17,0,0,15,2,83,0,0,0,0,0,0,1
1,3,16,0,0,14,6,72,0,0,0,1,1,0,1
1,3,14,0,0,12,3,41,23,24,24,0,0,0,1
1,3,14,0,0,12,3,41,23,24,24,0,0,0,1
1,3,14,0,0,12,3,41,23,24,24,0,0,0,1
1,3,14,0,0,12,3,41,23,24,24,0,0,0,1
1,3,14,0,4,8,4,63,16,0,0,1,4,3,1
1,3,14,0,0,12,6,75,3,0,0,1,1,0,1
1,3,14,0,0,12,6,75,3,0,0,1,1,0,1
1,3,14,0,0,12,6,75,3,0,0,1,1,0,1
1,3,14,0,0,12,6,75,3,0,0,1,1,0,1
1,3,14,0,0,12,6,75,3,0,0,1,1,0,1
1,3,7,0,1,4,6,66,9,0,0,0,0,0,1
1,3,7,0,1,4,6,66,9,0,0,0,0,0,1
1,3,7,0,1,4,6,66,9,0,0,0,0,0,1
1,3,7,0,1,4,6,66,9,0,0,0,0,0,1
1,3,7,0,1,4,6,69,9,0,0,0,0,0,1
1,3,7,0,1,4,6,69,9,0,0,0,0,0,1
1,3,7,0,1,4,6,68,9,0,0,0,0,0,1
1,3,7,0,1,4,6,68,9,0,0,0,0,0,1
1,3,7,0,1,4,6,68,9,0,0,0,0,0,1
1,3,7,0,1,4,6,68,9,0,0,0,0,0,1
1,3,7,0,1,4,6,69,9,0,0,0,0,0,1
1,3,7,0,1,4,6,69,9,0,0,0,0,0,1
1,3,7,0,1,4,6,69,9,0,0,0,0,0,1
1,3,10,0,4,4,3,31,31,27,27,0,0,0,1
1,3,10,0,4,4,3,31,31,27,27,0,0,0,1
1,3,10,0,4,4,3,31,31,27,27,0,0,0,1
1,3,10,0,4,4,3,31,31,27,27,0,0,0,1
1,3,10,0,4,4,3,31,31,27,27,0,0,0,1
1,3,10,0,4,4,3,31,31,27,27,0,0,0,1
1,3,10,0,4,4,3,31,31,27,27,0,0,0,1
1,3,10,0,4,4,3,31,31,27,27,0,0,0,1
1,3,10,0,4,4,3,31,31,27,27,0,0,0,1
1,3,10,0,4,4,3,34,28,27,27,0,0,0,1
1,3,10,0,4,4,3,34,28,27,27,0,0,0,1
1,3,10,0,4,4,3,34,28,27,27,0,0,0,1
1,3,10,0,4,4,3,34,28,27,27,0,0,0,1
1,3,10,0,4,4,3,30,32,27,27,0,0,0,1
1,3,10,0,4,4,3,30,32,27,27,0,0,0,1
1,3,10,0,4,4,3,30,32,27,27,0,0,0,1
1,3,10,0,4,4,3,30,32,27,27,0,0,0,1
1,3,10,0,4,4,3,30,32,27,27,0,0,0,1
1,3,10,0,4,4,3,30,32,27,27,0,0,0,1
